,dataset,algorithm,time_ms,instance
5390,complejidad-DP,DP,21.4998,instancias/complejidad-DP/n_1000-m_950-i_1.in
5391,complejidad-DP,DP,3.43182,instancias/complejidad-DP/n_300-m_800-i_2.in
5392,complejidad-DP,DP,14.3873,instancias/complejidad-DP/n_1000-m_650-i_0.in
5393,complejidad-DP,DP,1.42108,instancias/complejidad-DP/n_250-m_350-i_0.in
5394,complejidad-DP,DP,2.1819,instancias/complejidad-DP/n_250-m_550-i_2.in
5395,complejidad-DP,DP,0.270946,instancias/complejidad-DP/n_300-m_50-i_0.in
5396,complejidad-DP,DP,20.1578,instancias/complejidad-DP/n_950-m_950-i_2.in
5397,complejidad-DP,DP,2.98231,instancias/complejidad-DP/n_300-m_700-i_2.in
5398,complejidad-DP,DP,9.23874,instancias/complejidad-DP/n_500-m_950-i_2.in
5399,complejidad-DP,DP,8.81721,instancias/complejidad-DP/n_600-m_850-i_1.in
5400,complejidad-DP,DP,2.5966,instancias/complejidad-DP/n_550-m_250-i_0.in
5401,complejidad-DP,DP,0.66778,instancias/complejidad-DP/n_150-m_250-i_2.in
5402,complejidad-DP,DP,6.9694,instancias/complejidad-DP/n_950-m_300-i_2.in
5403,complejidad-DP,DP,6.012,instancias/complejidad-DP/n_500-m_650-i_2.in
5404,complejidad-DP,DP,1.17062,instancias/complejidad-DP/n_150-m_950-i_0.in
5405,complejidad-DP,DP,15.4335,instancias/complejidad-DP/n_850-m_800-i_2.in
5406,complejidad-DP,DP,0.499781,instancias/complejidad-DP/n_100-m_500-i_1.in
5407,complejidad-DP,DP,0.374089,instancias/complejidad-DP/n_200-m_100-i_1.in
5408,complejidad-DP,DP,0.365994,instancias/complejidad-DP/n_50-m_1000-i_0.in
5409,complejidad-DP,DP,8.58771,instancias/complejidad-DP/n_700-m_450-i_2.in
5410,complejidad-DP,DP,1.83113,instancias/complejidad-DP/n_350-m_300-i_0.in
5411,complejidad-DP,DP,5.36248,instancias/complejidad-DP/n_450-m_550-i_0.in
5412,complejidad-DP,DP,6.18152,instancias/complejidad-DP/n_600-m_550-i_2.in
5413,complejidad-DP,DP,14.9299,instancias/complejidad-DP/n_700-m_950-i_0.in
5414,complejidad-DP,DP,13.6215,instancias/complejidad-DP/n_700-m_1000-i_0.in
5415,complejidad-DP,DP,0.2627,instancias/complejidad-DP/n_100-m_150-i_0.in
5416,complejidad-DP,DP,4.00061,instancias/complejidad-DP/n_1000-m_200-i_2.in
5417,complejidad-DP,DP,8.81235,instancias/complejidad-DP/n_700-m_500-i_0.in
5418,complejidad-DP,DP,3.02976,instancias/complejidad-DP/n_550-m_300-i_2.in
5419,complejidad-DP,DP,0.291134,instancias/complejidad-DP/n_300-m_50-i_1.in
5420,complejidad-DP,DP,1.57807,instancias/complejidad-DP/n_550-m_150-i_1.in
5421,complejidad-DP,DP,2.98152,instancias/complejidad-DP/n_400-m_450-i_2.in
5422,complejidad-DP,DP,0.504967,instancias/complejidad-DP/n_450-m_50-i_0.in
5423,complejidad-DP,DP,0.26095,instancias/complejidad-DP/n_50-m_600-i_2.in
5424,complejidad-DP,DP,14.4645,instancias/complejidad-DP/n_650-m_950-i_1.in
5425,complejidad-DP,DP,11.0296,instancias/complejidad-DP/n_900-m_650-i_1.in
5426,complejidad-DP,DP,3.7046,instancias/complejidad-DP/n_850-m_250-i_0.in
5427,complejidad-DP,DP,6.1637,instancias/complejidad-DP/n_500-m_600-i_1.in
5428,complejidad-DP,DP,2.19601,instancias/complejidad-DP/n_850-m_150-i_2.in
5429,complejidad-DP,DP,5.32482,instancias/complejidad-DP/n_650-m_400-i_1.in
5430,complejidad-DP,DP,4.53032,instancias/complejidad-DP/n_850-m_250-i_2.in
5431,complejidad-DP,DP,10.5088,instancias/complejidad-DP/n_550-m_850-i_0.in
5432,complejidad-DP,DP,1.06182,instancias/complejidad-DP/n_250-m_200-i_1.in
5433,complejidad-DP,DP,4.89699,instancias/complejidad-DP/n_1000-m_200-i_0.in
5434,complejidad-DP,DP,0.302601,instancias/complejidad-DP/n_50-m_750-i_0.in
5435,complejidad-DP,DP,16.0028,instancias/complejidad-DP/n_900-m_600-i_1.in
5436,complejidad-DP,DP,3.39312,instancias/complejidad-DP/n_450-m_450-i_2.in
5437,complejidad-DP,DP,1.29375,instancias/complejidad-DP/n_400-m_150-i_0.in
5438,complejidad-DP,DP,2.63281,instancias/complejidad-DP/n_250-m_650-i_2.in
5439,complejidad-DP,DP,12.4223,instancias/complejidad-DP/n_650-m_1000-i_2.in
5440,complejidad-DP,DP,14.0176,instancias/complejidad-DP/n_700-m_950-i_2.in
5441,complejidad-DP,DP,8.25973,instancias/complejidad-DP/n_550-m_950-i_0.in
5442,complejidad-DP,DP,1.69403,instancias/complejidad-DP/n_600-m_150-i_0.in
5443,complejidad-DP,DP,5.23819,instancias/complejidad-DP/n_300-m_1000-i_0.in
5444,complejidad-DP,DP,5.9923,instancias/complejidad-DP/n_950-m_250-i_1.in
5445,complejidad-DP,DP,2.98261,instancias/complejidad-DP/n_250-m_850-i_2.in
5446,complejidad-DP,DP,1.77146,instancias/complejidad-DP/n_200-m_400-i_1.in
5447,complejidad-DP,DP,0.424979,instancias/complejidad-DP/n_100-m_400-i_1.in
5448,complejidad-DP,DP,2.45231,instancias/complejidad-DP/n_500-m_300-i_2.in
5449,complejidad-DP,DP,0.947434,instancias/complejidad-DP/n_100-m_1000-i_2.in
5450,complejidad-DP,DP,0.867356,instancias/complejidad-DP/n_350-m_100-i_1.in
5451,complejidad-DP,DP,19.9223,instancias/complejidad-DP/n_950-m_900-i_2.in
5452,complejidad-DP,DP,9.95753,instancias/complejidad-DP/n_750-m_650-i_1.in
5453,complejidad-DP,DP,2.60361,instancias/complejidad-DP/n_350-m_450-i_2.in
5454,complejidad-DP,DP,19.4908,instancias/complejidad-DP/n_950-m_900-i_0.in
5455,complejidad-DP,DP,13.457,instancias/complejidad-DP/n_800-m_850-i_2.in
5456,complejidad-DP,DP,3.50226,instancias/complejidad-DP/n_750-m_250-i_0.in
5457,complejidad-DP,DP,0.197044,instancias/complejidad-DP/n_50-m_750-i_2.in
5458,complejidad-DP,DP,13.5148,instancias/complejidad-DP/n_850-m_650-i_2.in
5459,complejidad-DP,DP,2.47569,instancias/complejidad-DP/n_400-m_350-i_0.in
5460,complejidad-DP,DP,2.33231,instancias/complejidad-DP/n_600-m_200-i_0.in
5461,complejidad-DP,DP,20.5894,instancias/complejidad-DP/n_950-m_1000-i_0.in
5462,complejidad-DP,DP,8.20831,instancias/complejidad-DP/n_650-m_750-i_2.in
5463,complejidad-DP,DP,10.7165,instancias/complejidad-DP/n_950-m_500-i_0.in
5464,complejidad-DP,DP,2.8437,instancias/complejidad-DP/n_350-m_550-i_0.in
5465,complejidad-DP,DP,3.98343,instancias/complejidad-DP/n_650-m_250-i_0.in
5466,complejidad-DP,DP,1.95626,instancias/complejidad-DP/n_400-m_200-i_1.in
5467,complejidad-DP,DP,16.3985,instancias/complejidad-DP/n_650-m_900-i_0.in
5468,complejidad-DP,DP,0.97204,instancias/complejidad-DP/n_250-m_250-i_2.in
5469,complejidad-DP,DP,0.164705,instancias/complejidad-DP/n_50-m_250-i_1.in
5470,complejidad-DP,DP,5.70221,instancias/complejidad-DP/n_650-m_350-i_2.in
5471,complejidad-DP,DP,0.275131,instancias/complejidad-DP/n_50-m_550-i_2.in
5472,complejidad-DP,DP,0.19018,instancias/complejidad-DP/n_50-m_250-i_0.in
5473,complejidad-DP,DP,11.7706,instancias/complejidad-DP/n_650-m_850-i_1.in
5474,complejidad-DP,DP,8.30149,instancias/complejidad-DP/n_500-m_1000-i_0.in
5475,complejidad-DP,DP,0.125751,instancias/complejidad-DP/n_50-m_200-i_1.in
5476,complejidad-DP,DP,1.24407,instancias/complejidad-DP/n_150-m_750-i_1.in
5477,complejidad-DP,DP,1.57547,instancias/complejidad-DP/n_150-m_850-i_1.in
5478,complejidad-DP,DP,7.69749,instancias/complejidad-DP/n_950-m_250-i_2.in
5479,complejidad-DP,DP,12.0471,instancias/complejidad-DP/n_800-m_550-i_1.in
5480,complejidad-DP,DP,0.814084,instancias/complejidad-DP/n_550-m_50-i_2.in
5481,complejidad-DP,DP,2.48994,instancias/complejidad-DP/n_300-m_400-i_1.in
5482,complejidad-DP,DP,14.9677,instancias/complejidad-DP/n_800-m_950-i_1.in
5483,complejidad-DP,DP,6.643,instancias/complejidad-DP/n_700-m_500-i_1.in
5484,complejidad-DP,DP,0.239508,instancias/complejidad-DP/n_50-m_800-i_2.in
5485,complejidad-DP,DP,1.8884,instancias/complejidad-DP/n_200-m_600-i_1.in
5486,complejidad-DP,DP,0.439719,instancias/complejidad-DP/n_350-m_50-i_2.in
5487,complejidad-DP,DP,8.3516,instancias/complejidad-DP/n_750-m_350-i_2.in
5488,complejidad-DP,DP,3.01748,instancias/complejidad-DP/n_250-m_600-i_1.in
5489,complejidad-DP,DP,6.88168,instancias/complejidad-DP/n_800-m_350-i_2.in
5490,complejidad-DP,DP,14.5756,instancias/complejidad-DP/n_850-m_950-i_0.in
5491,complejidad-DP,DP,9.68465,instancias/complejidad-DP/n_750-m_700-i_0.in
5492,complejidad-DP,DP,0.50462,instancias/complejidad-DP/n_100-m_750-i_0.in
5493,complejidad-DP,DP,2.41685,instancias/complejidad-DP/n_450-m_250-i_0.in
5494,complejidad-DP,DP,7.5572,instancias/complejidad-DP/n_550-m_550-i_2.in
5495,complejidad-DP,DP,3.6349,instancias/complejidad-DP/n_250-m_950-i_0.in
5496,complejidad-DP,DP,7.35652,instancias/complejidad-DP/n_800-m_400-i_2.in
5497,complejidad-DP,DP,10.2537,instancias/complejidad-DP/n_450-m_950-i_2.in
5498,complejidad-DP,DP,16.1244,instancias/complejidad-DP/n_900-m_850-i_1.in
5499,complejidad-DP,DP,3.35944,instancias/complejidad-DP/n_450-m_450-i_0.in
5500,complejidad-DP,DP,1.24804,instancias/complejidad-DP/n_300-m_250-i_1.in
5501,complejidad-DP,DP,6.18202,instancias/complejidad-DP/n_450-m_900-i_0.in
5502,complejidad-DP,DP,0.430816,instancias/complejidad-DP/n_100-m_250-i_2.in
5503,complejidad-DP,DP,14.2664,instancias/complejidad-DP/n_1000-m_550-i_1.in
5504,complejidad-DP,DP,0.118585,instancias/complejidad-DP/n_50-m_200-i_0.in
5505,complejidad-DP,DP,2.79733,instancias/complejidad-DP/n_950-m_150-i_2.in
5506,complejidad-DP,DP,0.152916,instancias/complejidad-DP/n_150-m_50-i_1.in
5507,complejidad-DP,DP,5.98338,instancias/complejidad-DP/n_850-m_300-i_2.in
5508,complejidad-DP,DP,0.840238,instancias/complejidad-DP/n_200-m_250-i_0.in
5509,complejidad-DP,DP,4.83282,instancias/complejidad-DP/n_700-m_350-i_1.in
5510,complejidad-DP,DP,5.26783,instancias/complejidad-DP/n_400-m_750-i_0.in
5511,complejidad-DP,DP,2.07623,instancias/complejidad-DP/n_350-m_300-i_1.in
5512,complejidad-DP,DP,1.62394,instancias/complejidad-DP/n_250-m_350-i_2.in
5513,complejidad-DP,DP,2.26162,instancias/complejidad-DP/n_550-m_150-i_0.in
5514,complejidad-DP,DP,0.872864,instancias/complejidad-DP/n_150-m_200-i_0.in
5515,complejidad-DP,DP,0.063313,instancias/complejidad-DP/n_50-m_50-i_1.in
5516,complejidad-DP,DP,1.37798,instancias/complejidad-DP/n_200-m_350-i_0.in
5517,complejidad-DP,DP,16.5969,instancias/complejidad-DP/n_750-m_950-i_2.in
5518,complejidad-DP,DP,16.4461,instancias/complejidad-DP/n_950-m_800-i_0.in
5519,complejidad-DP,DP,0.492587,instancias/complejidad-DP/n_150-m_200-i_2.in
5520,complejidad-DP,DP,17.2485,instancias/complejidad-DP/n_850-m_900-i_2.in
5521,complejidad-DP,DP,5.15113,instancias/complejidad-DP/n_400-m_800-i_0.in
5522,complejidad-DP,DP,10.9549,instancias/complejidad-DP/n_750-m_750-i_1.in
5523,complejidad-DP,DP,3.83587,instancias/complejidad-DP/n_350-m_500-i_1.in
5524,complejidad-DP,DP,3.21966,instancias/complejidad-DP/n_450-m_400-i_1.in
5525,complejidad-DP,DP,2.70529,instancias/complejidad-DP/n_500-m_200-i_0.in
5526,complejidad-DP,DP,6.83434,instancias/complejidad-DP/n_850-m_300-i_0.in
5527,complejidad-DP,DP,0.532162,instancias/complejidad-DP/n_100-m_750-i_2.in
5528,complejidad-DP,DP,2.07891,instancias/complejidad-DP/n_200-m_750-i_1.in
5529,complejidad-DP,DP,3.23104,instancias/complejidad-DP/n_300-m_850-i_2.in
5530,complejidad-DP,DP,3.26305,instancias/complejidad-DP/n_400-m_400-i_0.in
5531,complejidad-DP,DP,2.77695,instancias/complejidad-DP/n_550-m_200-i_2.in
5532,complejidad-DP,DP,2.3007,instancias/complejidad-DP/n_850-m_100-i_0.in
5533,complejidad-DP,DP,12.195,instancias/complejidad-DP/n_600-m_800-i_1.in
5534,complejidad-DP,DP,0.969193,instancias/complejidad-DP/n_1000-m_50-i_0.in
5535,complejidad-DP,DP,3.06297,instancias/complejidad-DP/n_300-m_650-i_1.in
5536,complejidad-DP,DP,11.7226,instancias/complejidad-DP/n_550-m_1000-i_0.in
5537,complejidad-DP,DP,0.407193,instancias/complejidad-DP/n_100-m_350-i_1.in
5538,complejidad-DP,DP,4.39034,instancias/complejidad-DP/n_250-m_900-i_2.in
5539,complejidad-DP,DP,0.943609,instancias/complejidad-DP/n_150-m_550-i_0.in
5540,complejidad-DP,DP,4.07372,instancias/complejidad-DP/n_450-m_450-i_1.in
5541,complejidad-DP,DP,4.91137,instancias/complejidad-DP/n_400-m_700-i_1.in
5542,complejidad-DP,DP,7.74014,instancias/complejidad-DP/n_900-m_300-i_1.in
5543,complejidad-DP,DP,19.1126,instancias/complejidad-DP/n_900-m_900-i_1.in
5544,complejidad-DP,DP,14.2335,instancias/complejidad-DP/n_800-m_950-i_2.in
5545,complejidad-DP,DP,3.49441,instancias/complejidad-DP/n_600-m_300-i_1.in
5546,complejidad-DP,DP,15.3781,instancias/complejidad-DP/n_750-m_950-i_1.in
5547,complejidad-DP,DP,14.2292,instancias/complejidad-DP/n_750-m_850-i_0.in
5548,complejidad-DP,DP,0.147741,instancias/complejidad-DP/n_50-m_400-i_2.in
5549,complejidad-DP,DP,0.544776,instancias/complejidad-DP/n_100-m_800-i_1.in
5550,complejidad-DP,DP,9.73742,instancias/complejidad-DP/n_550-m_850-i_1.in
5551,complejidad-DP,DP,1.08465,instancias/complejidad-DP/n_850-m_50-i_1.in
5552,complejidad-DP,DP,5.66081,instancias/complejidad-DP/n_350-m_800-i_1.in
5553,complejidad-DP,DP,2.48574,instancias/complejidad-DP/n_300-m_350-i_0.in
5554,complejidad-DP,DP,6.23028,instancias/complejidad-DP/n_700-m_450-i_1.in
5555,complejidad-DP,DP,0.807007,instancias/complejidad-DP/n_100-m_700-i_0.in
5556,complejidad-DP,DP,0.313182,instancias/complejidad-DP/n_50-m_900-i_0.in
5557,complejidad-DP,DP,6.33569,instancias/complejidad-DP/n_550-m_650-i_0.in
5558,complejidad-DP,DP,12.2547,instancias/complejidad-DP/n_950-m_650-i_0.in
5559,complejidad-DP,DP,2.01109,instancias/complejidad-DP/n_650-m_150-i_0.in
5560,complejidad-DP,DP,2.26701,instancias/complejidad-DP/n_250-m_450-i_2.in
5561,complejidad-DP,DP,0.794865,instancias/complejidad-DP/n_550-m_50-i_1.in
5562,complejidad-DP,DP,8.3198,instancias/complejidad-DP/n_650-m_550-i_2.in
5563,complejidad-DP,DP,0.569356,instancias/complejidad-DP/n_300-m_100-i_0.in
5564,complejidad-DP,DP,0.936054,instancias/complejidad-DP/n_150-m_350-i_1.in
5565,complejidad-DP,DP,4.80531,instancias/complejidad-DP/n_750-m_200-i_0.in
5566,complejidad-DP,DP,1.1175,instancias/complejidad-DP/n_150-m_600-i_0.in
5567,complejidad-DP,DP,9.3912,instancias/complejidad-DP/n_950-m_500-i_1.in
5568,complejidad-DP,DP,2.58461,instancias/complejidad-DP/n_250-m_700-i_1.in
5569,complejidad-DP,DP,7.55259,instancias/complejidad-DP/n_800-m_350-i_1.in
5570,complejidad-DP,DP,8.29753,instancias/complejidad-DP/n_550-m_800-i_1.in
5571,complejidad-DP,DP,5.221,instancias/complejidad-DP/n_350-m_850-i_2.in
5572,complejidad-DP,DP,0.456714,instancias/complejidad-DP/n_100-m_250-i_1.in
5573,complejidad-DP,DP,5.92035,instancias/complejidad-DP/n_350-m_900-i_2.in
5574,complejidad-DP,DP,14.1773,instancias/complejidad-DP/n_700-m_1000-i_2.in
5575,complejidad-DP,DP,7.54192,instancias/complejidad-DP/n_1000-m_350-i_1.in
5576,complejidad-DP,DP,7.55728,instancias/complejidad-DP/n_650-m_650-i_0.in
5577,complejidad-DP,DP,10.2276,instancias/complejidad-DP/n_1000-m_450-i_1.in
5578,complejidad-DP,DP,0.752527,instancias/complejidad-DP/n_400-m_100-i_0.in
5579,complejidad-DP,DP,2.55857,instancias/complejidad-DP/n_550-m_250-i_2.in
5580,complejidad-DP,DP,1.14328,instancias/complejidad-DP/n_800-m_50-i_2.in
5581,complejidad-DP,DP,13.3643,instancias/complejidad-DP/n_950-m_400-i_0.in
5582,complejidad-DP,DP,3.38325,instancias/complejidad-DP/n_350-m_700-i_2.in
5583,complejidad-DP,DP,0.143923,instancias/complejidad-DP/n_50-m_200-i_2.in
5584,complejidad-DP,DP,0.885939,instancias/complejidad-DP/n_850-m_50-i_2.in
5585,complejidad-DP,DP,8.12081,instancias/complejidad-DP/n_900-m_450-i_2.in
5586,complejidad-DP,DP,17.7446,instancias/complejidad-DP/n_900-m_950-i_0.in
5587,complejidad-DP,DP,4.82753,instancias/complejidad-DP/n_550-m_450-i_1.in
5588,complejidad-DP,DP,2.32722,instancias/complejidad-DP/n_550-m_200-i_0.in
5589,complejidad-DP,DP,8.3609,instancias/complejidad-DP/n_550-m_700-i_0.in
5590,complejidad-DP,DP,0.239856,instancias/complejidad-DP/n_50-m_950-i_2.in
5591,complejidad-DP,DP,12.0892,instancias/complejidad-DP/n_700-m_850-i_2.in
5592,complejidad-DP,DP,12.9574,instancias/complejidad-DP/n_700-m_850-i_0.in
5593,complejidad-DP,DP,0.237325,instancias/complejidad-DP/n_50-m_650-i_1.in
5594,complejidad-DP,DP,2.67894,instancias/complejidad-DP/n_300-m_650-i_0.in
5595,complejidad-DP,DP,5.14107,instancias/complejidad-DP/n_800-m_250-i_1.in
5596,complejidad-DP,DP,5.52498,instancias/complejidad-DP/n_500-m_550-i_0.in
5597,complejidad-DP,DP,5.66789,instancias/complejidad-DP/n_650-m_500-i_0.in
5598,complejidad-DP,DP,1.53214,instancias/complejidad-DP/n_750-m_100-i_1.in
5599,complejidad-DP,DP,1.02764,instancias/complejidad-DP/n_400-m_150-i_1.in
5600,complejidad-DP,DP,1.45293,instancias/complejidad-DP/n_200-m_400-i_2.in
5601,complejidad-DP,DP,11.3127,instancias/complejidad-DP/n_950-m_450-i_2.in
5602,complejidad-DP,DP,0.150121,instancias/complejidad-DP/n_150-m_50-i_2.in
5603,complejidad-DP,DP,3.62643,instancias/complejidad-DP/n_350-m_600-i_1.in
5604,complejidad-DP,DP,0.779881,instancias/complejidad-DP/n_300-m_150-i_1.in
5605,complejidad-DP,DP,0.202085,instancias/complejidad-DP/n_50-m_700-i_1.in
5606,complejidad-DP,DP,17.311,instancias/complejidad-DP/n_850-m_900-i_0.in
5607,complejidad-DP,DP,8.76276,instancias/complejidad-DP/n_950-m_450-i_0.in
5608,complejidad-DP,DP,2.06667,instancias/complejidad-DP/n_700-m_150-i_2.in
5609,complejidad-DP,DP,1.0101,instancias/complejidad-DP/n_150-m_300-i_1.in
5610,complejidad-DP,DP,12.8005,instancias/complejidad-DP/n_700-m_750-i_0.in
5611,complejidad-DP,DP,16.7008,instancias/complejidad-DP/n_850-m_900-i_1.in
5612,complejidad-DP,DP,2.69593,instancias/complejidad-DP/n_350-m_500-i_2.in
5613,complejidad-DP,DP,8.36197,instancias/complejidad-DP/n_500-m_900-i_0.in
5614,complejidad-DP,DP,12.1141,instancias/complejidad-DP/n_700-m_900-i_1.in
5615,complejidad-DP,DP,2.6483,instancias/complejidad-DP/n_700-m_200-i_1.in
5616,complejidad-DP,DP,1.48055,instancias/complejidad-DP/n_300-m_200-i_2.in
5617,complejidad-DP,DP,1.62401,instancias/complejidad-DP/n_250-m_300-i_0.in
5618,complejidad-DP,DP,9.64043,instancias/complejidad-DP/n_550-m_700-i_2.in
5619,complejidad-DP,DP,2.2428,instancias/complejidad-DP/n_800-m_150-i_2.in
5620,complejidad-DP,DP,5.44726,instancias/complejidad-DP/n_500-m_500-i_2.in
5621,complejidad-DP,DP,10.4122,instancias/complejidad-DP/n_650-m_900-i_2.in
5622,complejidad-DP,DP,12.1213,instancias/complejidad-DP/n_750-m_850-i_2.in
5623,complejidad-DP,DP,8.73624,instancias/complejidad-DP/n_550-m_800-i_2.in
5624,complejidad-DP,DP,8.95421,instancias/complejidad-DP/n_800-m_450-i_2.in
5625,complejidad-DP,DP,1.63575,instancias/complejidad-DP/n_200-m_550-i_0.in
5626,complejidad-DP,DP,5.44285,instancias/complejidad-DP/n_750-m_300-i_0.in
5627,complejidad-DP,DP,3.56946,instancias/complejidad-DP/n_450-m_350-i_0.in
5628,complejidad-DP,DP,9.74085,instancias/complejidad-DP/n_1000-m_300-i_2.in
5629,complejidad-DP,DP,2.33524,instancias/complejidad-DP/n_750-m_150-i_2.in
5630,complejidad-DP,DP,3.07636,instancias/complejidad-DP/n_300-m_700-i_1.in
5631,complejidad-DP,DP,10.1481,instancias/complejidad-DP/n_600-m_900-i_2.in
5632,complejidad-DP,DP,1.81992,instancias/complejidad-DP/n_950-m_100-i_2.in
5633,complejidad-DP,DP,0.808182,instancias/complejidad-DP/n_250-m_200-i_0.in
5634,complejidad-DP,DP,18.7201,instancias/complejidad-DP/n_1000-m_700-i_2.in
5635,complejidad-DP,DP,8.78162,instancias/complejidad-DP/n_950-m_400-i_1.in
5636,complejidad-DP,DP,15.2658,instancias/complejidad-DP/n_750-m_1000-i_2.in
5637,complejidad-DP,DP,1.97294,instancias/complejidad-DP/n_350-m_300-i_2.in
5638,complejidad-DP,DP,0.724935,instancias/complejidad-DP/n_100-m_900-i_0.in
5639,complejidad-DP,DP,3.44977,instancias/complejidad-DP/n_300-m_850-i_1.in
5640,complejidad-DP,DP,2.87898,instancias/complejidad-DP/n_250-m_950-i_1.in
5641,complejidad-DP,DP,15.9521,instancias/complejidad-DP/n_700-m_1000-i_1.in
5642,complejidad-DP,DP,3.5081,instancias/complejidad-DP/n_350-m_650-i_0.in
5643,complejidad-DP,DP,9.8915,instancias/complejidad-DP/n_550-m_950-i_2.in
5644,complejidad-DP,DP,5.03123,instancias/complejidad-DP/n_600-m_400-i_2.in
5645,complejidad-DP,DP,4.0275,instancias/complejidad-DP/n_850-m_200-i_0.in
5646,complejidad-DP,DP,2.31016,instancias/complejidad-DP/n_650-m_150-i_1.in
5647,complejidad-DP,DP,0.421801,instancias/complejidad-DP/n_100-m_300-i_1.in
5648,complejidad-DP,DP,0.159607,instancias/complejidad-DP/n_50-m_450-i_1.in
5649,complejidad-DP,DP,11.3895,instancias/complejidad-DP/n_750-m_700-i_2.in
5650,complejidad-DP,DP,0.332914,instancias/complejidad-DP/n_100-m_200-i_0.in
5651,complejidad-DP,DP,0.552147,instancias/complejidad-DP/n_100-m_600-i_1.in
5652,complejidad-DP,DP,0.743657,instancias/complejidad-DP/n_200-m_150-i_1.in
5653,complejidad-DP,DP,7.44083,instancias/complejidad-DP/n_550-m_600-i_0.in
5654,complejidad-DP,DP,1.14409,instancias/complejidad-DP/n_150-m_850-i_0.in
5655,complejidad-DP,DP,0.844647,instancias/complejidad-DP/n_250-m_200-i_2.in
5656,complejidad-DP,DP,2.33008,instancias/complejidad-DP/n_500-m_200-i_2.in
5657,complejidad-DP,DP,17.2152,instancias/complejidad-DP/n_900-m_750-i_0.in
5658,complejidad-DP,DP,5.72915,instancias/complejidad-DP/n_550-m_550-i_1.in
5659,complejidad-DP,DP,0.095399,instancias/complejidad-DP/n_100-m_50-i_1.in
5660,complejidad-DP,DP,9.8109,instancias/complejidad-DP/n_950-m_450-i_1.in
5661,complejidad-DP,DP,0.957236,instancias/complejidad-DP/n_650-m_50-i_1.in
5662,complejidad-DP,DP,16.0727,instancias/complejidad-DP/n_850-m_600-i_0.in
5663,complejidad-DP,DP,4.35056,instancias/complejidad-DP/n_400-m_650-i_0.in
5664,complejidad-DP,DP,1.47422,instancias/complejidad-DP/n_650-m_100-i_2.in
5665,complejidad-DP,DP,7.35337,instancias/complejidad-DP/n_400-m_800-i_2.in
5666,complejidad-DP,DP,9.19192,instancias/complejidad-DP/n_850-m_500-i_2.in
5667,complejidad-DP,DP,4.66396,instancias/complejidad-DP/n_900-m_250-i_2.in
5668,complejidad-DP,DP,8.15648,instancias/complejidad-DP/n_550-m_750-i_0.in
5669,complejidad-DP,DP,0.818249,instancias/complejidad-DP/n_150-m_400-i_0.in
5670,complejidad-DP,DP,5.40643,instancias/complejidad-DP/n_500-m_600-i_2.in
5671,complejidad-DP,DP,15.8293,instancias/complejidad-DP/n_1000-m_550-i_2.in
5672,complejidad-DP,DP,4.39075,instancias/complejidad-DP/n_400-m_600-i_2.in
5673,complejidad-DP,DP,1.25729,instancias/complejidad-DP/n_300-m_200-i_0.in
5674,complejidad-DP,DP,7.12635,instancias/complejidad-DP/n_1000-m_250-i_1.in
5675,complejidad-DP,DP,3.15901,instancias/complejidad-DP/n_250-m_850-i_1.in
5676,complejidad-DP,DP,0.246327,instancias/complejidad-DP/n_50-m_750-i_1.in
5677,complejidad-DP,DP,9.71698,instancias/complejidad-DP/n_700-m_700-i_1.in
5678,complejidad-DP,DP,2.43911,instancias/complejidad-DP/n_350-m_400-i_2.in
5679,complejidad-DP,DP,2.50976,instancias/complejidad-DP/n_200-m_950-i_0.in
5680,complejidad-DP,DP,5.89086,instancias/complejidad-DP/n_350-m_800-i_2.in
5681,complejidad-DP,DP,15.796,instancias/complejidad-DP/n_700-m_850-i_1.in
5682,complejidad-DP,DP,8.85349,instancias/complejidad-DP/n_700-m_600-i_0.in
5683,complejidad-DP,DP,2.44786,instancias/complejidad-DP/n_500-m_250-i_2.in
5684,complejidad-DP,DP,4.39107,instancias/complejidad-DP/n_550-m_400-i_1.in
5685,complejidad-DP,DP,6.30356,instancias/complejidad-DP/n_800-m_400-i_1.in
5686,complejidad-DP,DP,16.2684,instancias/complejidad-DP/n_1000-m_750-i_1.in
5687,complejidad-DP,DP,2.06384,instancias/complejidad-DP/n_200-m_900-i_1.in
5688,complejidad-DP,DP,3.63541,instancias/complejidad-DP/n_850-m_200-i_2.in
5689,complejidad-DP,DP,20.0326,instancias/complejidad-DP/n_850-m_1000-i_1.in
5690,complejidad-DP,DP,12.8496,instancias/complejidad-DP/n_750-m_950-i_0.in
5691,complejidad-DP,DP,3.77427,instancias/complejidad-DP/n_500-m_400-i_1.in
5692,complejidad-DP,DP,0.6152,instancias/complejidad-DP/n_100-m_350-i_0.in
5693,complejidad-DP,DP,3.41777,instancias/complejidad-DP/n_1000-m_150-i_1.in
5694,complejidad-DP,DP,10.5831,instancias/complejidad-DP/n_600-m_1000-i_0.in
5695,complejidad-DP,DP,6.09313,instancias/complejidad-DP/n_750-m_400-i_0.in
5696,complejidad-DP,DP,14.3995,instancias/complejidad-DP/n_1000-m_600-i_2.in
5697,complejidad-DP,DP,20.3672,instancias/complejidad-DP/n_1000-m_950-i_0.in
5698,complejidad-DP,DP,9.4551,instancias/complejidad-DP/n_550-m_900-i_2.in
5699,complejidad-DP,DP,15.9583,instancias/complejidad-DP/n_950-m_850-i_1.in
