,dataset,algorithm,time_ms,instance
1306,grupos,BT,0.665461,instancias/grupos/n_19-grupos_8-i_1.in
1307,grupos,DP,0.018107,instancias/grupos/n_19-grupos_8-i_1.in
1308,grupos,BT,0.057603,instancias/grupos/n_11-grupos_10-i_0.in
1309,grupos,DP,0.008413,instancias/grupos/n_11-grupos_10-i_0.in
1310,grupos,BT,0.041148,instancias/grupos/n_11-grupos_3-i_1.in
1311,grupos,DP,0.004239,instancias/grupos/n_11-grupos_3-i_1.in
1312,grupos,BT,1.27781,instancias/grupos/n_21-grupos_14-i_2.in
1313,grupos,DP,0.03241,instancias/grupos/n_21-grupos_14-i_2.in
1314,grupos,BT,0.043476,instancias/grupos/n_12-grupos_7-i_2.in
1315,grupos,DP,0.008429,instancias/grupos/n_12-grupos_7-i_2.in
1316,grupos,BT,0.087783,instancias/grupos/n_13-grupos_3-i_1.in
1317,grupos,DP,0.006656,instancias/grupos/n_13-grupos_3-i_1.in
1318,grupos,BT,0.916283,instancias/grupos/n_20-grupos_7-i_2.in
1319,grupos,DP,0.019201,instancias/grupos/n_20-grupos_7-i_2.in
1320,grupos,BT,0.767778,instancias/grupos/n_19-grupos_19-i_1.in
1321,grupos,DP,0.037307,instancias/grupos/n_19-grupos_19-i_1.in
1322,grupos,BT,1.94353,instancias/grupos/n_23-grupos_17-i_2.in
1323,grupos,DP,0.044235,instancias/grupos/n_23-grupos_17-i_2.in
1324,grupos,BT,0.758413,instancias/grupos/n_20-grupos_8-i_2.in
1325,grupos,DP,0.021116,instancias/grupos/n_20-grupos_8-i_2.in
1326,grupos,BT,0.390527,instancias/grupos/n_17-grupos_4-i_0.in
1327,grupos,DP,0.010268,instancias/grupos/n_17-grupos_4-i_0.in
1328,grupos,BT,0.146071,instancias/grupos/n_16-grupos_2-i_2.in
1329,grupos,DP,0.007283,instancias/grupos/n_16-grupos_2-i_2.in
1330,grupos,BT,0.611962,instancias/grupos/n_19-grupos_7-i_0.in
1331,grupos,DP,0.016506,instancias/grupos/n_19-grupos_7-i_0.in
1332,grupos,BT,2.94302,instancias/grupos/n_24-grupos_21-i_1.in
1333,grupos,DP,0.060434,instancias/grupos/n_24-grupos_21-i_1.in
1334,grupos,BT,2.16397,instancias/grupos/n_22-grupos_7-i_0.in
1335,grupos,DP,0.022111,instancias/grupos/n_22-grupos_7-i_0.in
1336,grupos,BT,0.036702,instancias/grupos/n_11-grupos_2-i_1.in
1337,grupos,DP,0.004456,instancias/grupos/n_11-grupos_2-i_1.in
1338,grupos,BT,0.026169,instancias/grupos/n_11-grupos_7-i_0.in
1339,grupos,DP,0.007679,instancias/grupos/n_11-grupos_7-i_0.in
1340,grupos,BT,0.842747,instancias/grupos/n_21-grupos_20-i_2.in
1341,grupos,DP,0.049734,instancias/grupos/n_21-grupos_20-i_2.in
1342,grupos,BT,2.28119,instancias/grupos/n_24-grupos_18-i_2.in
1343,grupos,DP,0.050302,instancias/grupos/n_24-grupos_18-i_2.in
1344,grupos,BT,3.35662,instancias/grupos/n_23-grupos_19-i_0.in
1345,grupos,DP,0.046904,instancias/grupos/n_23-grupos_19-i_0.in
1346,grupos,BT,6.93891,instancias/grupos/n_24-grupos_5-i_0.in
1347,grupos,DP,0.021695,instancias/grupos/n_24-grupos_5-i_0.in
1348,grupos,BT,4.44289,instancias/grupos/n_24-grupos_21-i_2.in
1349,grupos,DP,0.057659,instancias/grupos/n_24-grupos_21-i_2.in
1350,grupos,BT,0.177514,instancias/grupos/n_16-grupos_4-i_1.in
1351,grupos,DP,0.00965,instancias/grupos/n_16-grupos_4-i_1.in
1352,grupos,BT,0.022606,instancias/grupos/n_10-grupos_6-i_1.in
1353,grupos,DP,0.006564,instancias/grupos/n_10-grupos_6-i_1.in
1354,grupos,BT,7.32688,instancias/grupos/n_25-grupos_13-i_0.in
1355,grupos,DP,0.045052,instancias/grupos/n_25-grupos_13-i_0.in
1356,grupos,BT,0.011788,instancias/grupos/n_8-grupos_2-i_1.in
1357,grupos,DP,0.003538,instancias/grupos/n_8-grupos_2-i_1.in
1358,grupos,BT,2.53292,instancias/grupos/n_22-grupos_1-i_0.in
1359,grupos,DP,0.008002,instancias/grupos/n_22-grupos_1-i_0.in
1360,grupos,BT,0.171839,instancias/grupos/n_15-grupos_1-i_1.in
1361,grupos,DP,0.004499,instancias/grupos/n_15-grupos_1-i_1.in
1362,grupos,BT,3.73582,instancias/grupos/n_24-grupos_2-i_0.in
1363,grupos,DP,0.011335,instancias/grupos/n_24-grupos_2-i_0.in
1364,grupos,BT,2.08442,instancias/grupos/n_24-grupos_20-i_2.in
1365,grupos,DP,0.054745,instancias/grupos/n_24-grupos_20-i_2.in
1366,grupos,BT,0.006704,instancias/grupos/n_6-grupos_1-i_0.in
1367,grupos,DP,0.002593,instancias/grupos/n_6-grupos_1-i_0.in
1368,grupos,BT,6.80407,instancias/grupos/n_25-grupos_21-i_1.in
1369,grupos,DP,0.07996,instancias/grupos/n_25-grupos_21-i_1.in
1370,grupos,BT,2.6127,instancias/grupos/n_22-grupos_11-i_0.in
1371,grupos,DP,0.034428,instancias/grupos/n_22-grupos_11-i_0.in
1372,grupos,BT,0.015236,instancias/grupos/n_9-grupos_7-i_1.in
1373,grupos,DP,0.00644,instancias/grupos/n_9-grupos_7-i_1.in
1374,grupos,BT,0.091443,instancias/grupos/n_14-grupos_8-i_2.in
1375,grupos,DP,0.011483,instancias/grupos/n_14-grupos_8-i_2.in
1376,grupos,BT,0.627099,instancias/grupos/n_19-grupos_9-i_1.in
1377,grupos,DP,0.021848,instancias/grupos/n_19-grupos_9-i_1.in
1378,grupos,BT,0.023922,instancias/grupos/n_10-grupos_5-i_1.in
1379,grupos,DP,0.006271,instancias/grupos/n_10-grupos_5-i_1.in
1380,grupos,BT,0.023505,instancias/grupos/n_10-grupos_7-i_2.in
1381,grupos,DP,0.008874,instancias/grupos/n_10-grupos_7-i_2.in
1382,grupos,BT,1.31512,instancias/grupos/n_20-grupos_16-i_2.in
1383,grupos,DP,0.03075,instancias/grupos/n_20-grupos_16-i_2.in
1384,grupos,BT,5.20148,instancias/grupos/n_25-grupos_6-i_0.in
1385,grupos,DP,0.025176,instancias/grupos/n_25-grupos_6-i_0.in
1386,grupos,BT,0.006427,instancias/grupos/n_6-grupos_4-i_2.in
1387,grupos,DP,0.003088,instancias/grupos/n_6-grupos_4-i_2.in
1388,grupos,BT,0.47037,instancias/grupos/n_19-grupos_6-i_1.in
1389,grupos,DP,0.015916,instancias/grupos/n_19-grupos_6-i_1.in
1390,grupos,BT,4.66586,instancias/grupos/n_25-grupos_22-i_0.in
1391,grupos,DP,0.073917,instancias/grupos/n_25-grupos_22-i_0.in
1392,grupos,BT,0.694641,instancias/grupos/n_20-grupos_10-i_0.in
1393,grupos,DP,0.027253,instancias/grupos/n_20-grupos_10-i_0.in
1394,grupos,BT,0.075053,instancias/grupos/n_13-grupos_13-i_2.in
1395,grupos,DP,0.014446,instancias/grupos/n_13-grupos_13-i_2.in
1396,grupos,BT,0.64018,instancias/grupos/n_19-grupos_9-i_0.in
1397,grupos,DP,0.022142,instancias/grupos/n_19-grupos_9-i_0.in
1398,grupos,BT,1.87575,instancias/grupos/n_21-grupos_13-i_0.in
1399,grupos,DP,0.030375,instancias/grupos/n_21-grupos_13-i_0.in
1400,grupos,BT,6.28233,instancias/grupos/n_25-grupos_5-i_1.in
1401,grupos,DP,0.021392,instancias/grupos/n_25-grupos_5-i_1.in
1402,grupos,BT,0.549399,instancias/grupos/n_19-grupos_10-i_2.in
1403,grupos,DP,0.023118,instancias/grupos/n_19-grupos_10-i_2.in
1404,grupos,BT,0.286554,instancias/grupos/n_17-grupos_9-i_1.in
1405,grupos,DP,0.018217,instancias/grupos/n_17-grupos_9-i_1.in
1406,grupos,BT,0.772356,instancias/grupos/n_19-grupos_18-i_2.in
1407,grupos,DP,0.034458,instancias/grupos/n_19-grupos_18-i_2.in
1408,grupos,BT,0.072554,instancias/grupos/n_14-grupos_1-i_2.in
1409,grupos,DP,0.004191,instancias/grupos/n_14-grupos_1-i_2.in
1410,grupos,BT,2.23667,instancias/grupos/n_22-grupos_15-i_2.in
1411,grupos,DP,0.037504,instancias/grupos/n_22-grupos_15-i_2.in
1412,grupos,BT,4.346,instancias/grupos/n_25-grupos_24-i_2.in
1413,grupos,DP,0.078404,instancias/grupos/n_25-grupos_24-i_2.in
1414,grupos,BT,0.728102,instancias/grupos/n_20-grupos_13-i_2.in
1415,grupos,DP,0.029279,instancias/grupos/n_20-grupos_13-i_2.in
1416,grupos,BT,0.399905,instancias/grupos/n_18-grupos_1-i_0.in
1417,grupos,DP,0.00694,instancias/grupos/n_18-grupos_1-i_0.in
1418,grupos,BT,1.66397,instancias/grupos/n_21-grupos_7-i_2.in
1419,grupos,DP,0.020604,instancias/grupos/n_21-grupos_7-i_2.in
1420,grupos,BT,8.01203,instancias/grupos/n_25-grupos_10-i_1.in
1421,grupos,DP,0.044955,instancias/grupos/n_25-grupos_10-i_1.in
1422,grupos,BT,3.38503,instancias/grupos/n_23-grupos_14-i_1.in
1423,grupos,DP,0.036552,instancias/grupos/n_23-grupos_14-i_1.in
1424,grupos,BT,0.028315,instancias/grupos/n_11-grupos_5-i_0.in
1425,grupos,DP,0.008776,instancias/grupos/n_11-grupos_5-i_0.in
1426,grupos,BT,2.80563,instancias/grupos/n_24-grupos_19-i_0.in
1427,grupos,DP,0.055793,instancias/grupos/n_24-grupos_19-i_0.in
1428,grupos,BT,0.664685,instancias/grupos/n_18-grupos_11-i_1.in
1429,grupos,DP,0.021215,instancias/grupos/n_18-grupos_11-i_1.in
1430,grupos,BT,0.122417,instancias/grupos/n_15-grupos_13-i_2.in
1431,grupos,DP,0.01708,instancias/grupos/n_15-grupos_13-i_2.in
1432,grupos,BT,6.07831,instancias/grupos/n_24-grupos_22-i_0.in
1433,grupos,DP,0.061024,instancias/grupos/n_24-grupos_22-i_0.in
1434,grupos,BT,2.98466,instancias/grupos/n_23-grupos_6-i_1.in
1435,grupos,DP,0.025372,instancias/grupos/n_23-grupos_6-i_1.in
1436,grupos,BT,1.88555,instancias/grupos/n_22-grupos_7-i_2.in
1437,grupos,DP,0.023165,instancias/grupos/n_22-grupos_7-i_2.in
1438,grupos,BT,0.178124,instancias/grupos/n_16-grupos_5-i_0.in
1439,grupos,DP,0.011679,instancias/grupos/n_16-grupos_5-i_0.in
1440,grupos,BT,4.57281,instancias/grupos/n_24-grupos_21-i_0.in
1441,grupos,DP,0.057933,instancias/grupos/n_24-grupos_21-i_0.in
1442,grupos,BT,0.164756,instancias/grupos/n_16-grupos_14-i_2.in
1443,grupos,DP,0.021458,instancias/grupos/n_16-grupos_14-i_2.in
1444,grupos,BT,5.51642,instancias/grupos/n_25-grupos_3-i_0.in
1445,grupos,DP,0.01674,instancias/grupos/n_25-grupos_3-i_0.in
1446,grupos,BT,0.41655,instancias/grupos/n_19-grupos_15-i_2.in
1447,grupos,DP,0.029294,instancias/grupos/n_19-grupos_15-i_2.in
1448,grupos,BT,0.857533,instancias/grupos/n_20-grupos_19-i_1.in
1449,grupos,DP,0.040777,instancias/grupos/n_20-grupos_19-i_1.in
1450,grupos,BT,11.0508,instancias/grupos/n_25-grupos_2-i_2.in
1451,grupos,DP,0.011789,instancias/grupos/n_25-grupos_2-i_2.in
1452,grupos,BT,2.59681,instancias/grupos/n_23-grupos_15-i_2.in
1453,grupos,DP,0.038911,instancias/grupos/n_23-grupos_15-i_2.in
1454,grupos,BT,0.021467,instancias/grupos/n_10-grupos_3-i_0.in
1455,grupos,DP,0.004077,instancias/grupos/n_10-grupos_3-i_0.in
1456,grupos,BT,0.007695,instancias/grupos/n_7-grupos_7-i_0.in
1457,grupos,DP,0.003681,instancias/grupos/n_7-grupos_7-i_0.in
1458,grupos,BT,0.437871,instancias/grupos/n_18-grupos_4-i_1.in
1459,grupos,DP,0.010471,instancias/grupos/n_18-grupos_4-i_1.in
1460,grupos,BT,3.42342,instancias/grupos/n_25-grupos_20-i_1.in
1461,grupos,DP,0.06325,instancias/grupos/n_25-grupos_20-i_1.in
1462,grupos,BT,2.12119,instancias/grupos/n_22-grupos_12-i_0.in
1463,grupos,DP,0.036102,instancias/grupos/n_22-grupos_12-i_0.in
1464,grupos,BT,0.106804,instancias/grupos/n_14-grupos_11-i_2.in
1465,grupos,DP,0.013283,instancias/grupos/n_14-grupos_11-i_2.in
1466,grupos,BT,1.99565,instancias/grupos/n_22-grupos_22-i_1.in
1467,grupos,DP,0.066051,instancias/grupos/n_22-grupos_22-i_1.in
1468,grupos,BT,5.92193,instancias/grupos/n_24-grupos_22-i_1.in
1469,grupos,DP,0.060002,instancias/grupos/n_24-grupos_22-i_1.in
1470,grupos,BT,0.048112,instancias/grupos/n_13-grupos_10-i_0.in
1471,grupos,DP,0.012036,instancias/grupos/n_13-grupos_10-i_0.in
1472,grupos,BT,2.74629,instancias/grupos/n_23-grupos_3-i_2.in
1473,grupos,DP,0.012878,instancias/grupos/n_23-grupos_3-i_2.in
1474,grupos,BT,0.553871,instancias/grupos/n_19-grupos_6-i_2.in
1475,grupos,DP,0.015233,instancias/grupos/n_19-grupos_6-i_2.in
1476,grupos,BT,0.089193,instancias/grupos/n_15-grupos_8-i_2.in
1477,grupos,DP,0.017983,instancias/grupos/n_15-grupos_8-i_2.in
1478,grupos,BT,0.153081,instancias/grupos/n_15-grupos_13-i_0.in
1479,grupos,DP,0.016806,instancias/grupos/n_15-grupos_13-i_0.in
1480,grupos,BT,2.45367,instancias/grupos/n_23-grupos_12-i_2.in
1481,grupos,DP,0.036085,instancias/grupos/n_23-grupos_12-i_2.in
1482,grupos,BT,7.38357,instancias/grupos/n_25-grupos_21-i_0.in
1483,grupos,DP,0.063269,instancias/grupos/n_25-grupos_21-i_0.in
1484,grupos,BT,1.60167,instancias/grupos/n_21-grupos_6-i_0.in
1485,grupos,DP,0.017659,instancias/grupos/n_21-grupos_6-i_0.in
1486,grupos,BT,0.016588,instancias/grupos/n_9-grupos_1-i_1.in
1487,grupos,DP,0.003249,instancias/grupos/n_9-grupos_1-i_1.in
1488,grupos,BT,0.030948,instancias/grupos/n_11-grupos_11-i_0.in
1489,grupos,DP,0.009507,instancias/grupos/n_11-grupos_11-i_0.in
1490,grupos,BT,0.456614,instancias/grupos/n_18-grupos_17-i_1.in
1491,grupos,DP,0.030386,instancias/grupos/n_18-grupos_17-i_1.in
1492,grupos,BT,0.040887,instancias/grupos/n_12-grupos_2-i_1.in
1493,grupos,DP,0.004197,instancias/grupos/n_12-grupos_2-i_1.in
1494,grupos,BT,0.512545,instancias/grupos/n_19-grupos_15-i_1.in
1495,grupos,DP,0.02943,instancias/grupos/n_19-grupos_15-i_1.in
1496,grupos,BT,0.004126,instancias/grupos/n_5-grupos_4-i_2.in
1497,grupos,DP,0.002511,instancias/grupos/n_5-grupos_4-i_2.in
1498,grupos,BT,5.43977,instancias/grupos/n_24-grupos_8-i_1.in
1499,grupos,DP,0.029459,instancias/grupos/n_24-grupos_8-i_1.in
1500,grupos,BT,0.16462,instancias/grupos/n_15-grupos_10-i_2.in
1501,grupos,DP,0.013673,instancias/grupos/n_15-grupos_10-i_2.in
1502,grupos,BT,5.49095,instancias/grupos/n_24-grupos_11-i_2.in
1503,grupos,DP,0.037276,instancias/grupos/n_24-grupos_11-i_2.in
1504,grupos,BT,0.176544,instancias/grupos/n_16-grupos_8-i_1.in
1505,grupos,DP,0.014727,instancias/grupos/n_16-grupos_8-i_1.in
1506,grupos,BT,2.12872,instancias/grupos/n_22-grupos_16-i_1.in
1507,grupos,DP,0.037786,instancias/grupos/n_22-grupos_16-i_1.in
1508,grupos,BT,1.56236,instancias/grupos/n_21-grupos_19-i_2.in
1509,grupos,DP,0.042291,instancias/grupos/n_21-grupos_19-i_2.in
1510,grupos,BT,0.385009,instancias/grupos/n_17-grupos_15-i_1.in
1511,grupos,DP,0.025884,instancias/grupos/n_17-grupos_15-i_1.in
1512,grupos,BT,5.13697,instancias/grupos/n_24-grupos_14-i_2.in
1513,grupos,DP,0.040677,instancias/grupos/n_24-grupos_14-i_2.in
1514,grupos,BT,0.01128,instancias/grupos/n_8-grupos_6-i_0.in
1515,grupos,DP,0.004742,instancias/grupos/n_8-grupos_6-i_0.in
1516,grupos,BT,12.291,instancias/grupos/n_25-grupos_15-i_1.in
1517,grupos,DP,0.046348,instancias/grupos/n_25-grupos_15-i_1.in
1518,grupos,BT,2.14705,instancias/grupos/n_24-grupos_6-i_1.in
1519,grupos,DP,0.023659,instancias/grupos/n_24-grupos_6-i_1.in
1520,grupos,BT,3.60373,instancias/grupos/n_23-grupos_2-i_1.in
1521,grupos,DP,0.011387,instancias/grupos/n_23-grupos_2-i_1.in
1522,grupos,BT,1.0456,instancias/grupos/n_20-grupos_2-i_1.in
1523,grupos,DP,0.016316,instancias/grupos/n_20-grupos_2-i_1.in
1524,grupos,BT,1.22683,instancias/grupos/n_21-grupos_5-i_2.in
1525,grupos,DP,0.016491,instancias/grupos/n_21-grupos_5-i_2.in
1526,grupos,BT,0.047547,instancias/grupos/n_12-grupos_11-i_2.in
1527,grupos,DP,0.011278,instancias/grupos/n_12-grupos_11-i_2.in
1528,grupos,BT,5.16635,instancias/grupos/n_25-grupos_14-i_0.in
1529,grupos,DP,0.046448,instancias/grupos/n_25-grupos_14-i_0.in
1530,grupos,BT,0.474154,instancias/grupos/n_18-grupos_13-i_1.in
1531,grupos,DP,0.025315,instancias/grupos/n_18-grupos_13-i_1.in
1532,grupos,BT,0.020087,instancias/grupos/n_10-grupos_3-i_2.in
1533,grupos,DP,0.004306,instancias/grupos/n_10-grupos_3-i_2.in
1534,grupos,BT,2.56472,instancias/grupos/n_24-grupos_24-i_2.in
1535,grupos,DP,0.080137,instancias/grupos/n_24-grupos_24-i_2.in
1536,grupos,BT,0.010768,instancias/grupos/n_8-grupos_5-i_2.in
1537,grupos,DP,0.004135,instancias/grupos/n_8-grupos_5-i_2.in
1538,grupos,BT,4.18337,instancias/grupos/n_24-grupos_9-i_2.in
1539,grupos,DP,0.030488,instancias/grupos/n_24-grupos_9-i_2.in
1540,grupos,BT,2.41903,instancias/grupos/n_23-grupos_7-i_0.in
1541,grupos,DP,0.023907,instancias/grupos/n_23-grupos_7-i_0.in
1542,grupos,BT,1.83332,instancias/grupos/n_22-grupos_17-i_0.in
1543,grupos,DP,0.04166,instancias/grupos/n_22-grupos_17-i_0.in
1544,grupos,BT,0.54079,instancias/grupos/n_17-grupos_13-i_0.in
1545,grupos,DP,0.022553,instancias/grupos/n_17-grupos_13-i_0.in
1546,grupos,BT,0.020369,instancias/grupos/n_10-grupos_3-i_1.in
1547,grupos,DP,0.00409,instancias/grupos/n_10-grupos_3-i_1.in
1548,grupos,BT,0.009786,instancias/grupos/n_7-grupos_5-i_0.in
1549,grupos,DP,0.003463,instancias/grupos/n_7-grupos_5-i_0.in
1550,grupos,BT,1.31459,instancias/grupos/n_22-grupos_9-i_2.in
1551,grupos,DP,0.025693,instancias/grupos/n_22-grupos_9-i_2.in
1552,grupos,BT,10.7177,instancias/grupos/n_25-grupos_17-i_2.in
1553,grupos,DP,0.061269,instancias/grupos/n_25-grupos_17-i_2.in
1554,grupos,BT,0.528488,instancias/grupos/n_18-grupos_1-i_1.in
1555,grupos,DP,0.008971,instancias/grupos/n_18-grupos_1-i_1.in
1556,grupos,BT,6.31465,instancias/grupos/n_25-grupos_5-i_2.in
1557,grupos,DP,0.023624,instancias/grupos/n_25-grupos_5-i_2.in
1558,grupos,BT,0.075135,instancias/grupos/n_13-grupos_8-i_2.in
1559,grupos,DP,0.010993,instancias/grupos/n_13-grupos_8-i_2.in
1560,grupos,BT,0.243023,instancias/grupos/n_16-grupos_4-i_0.in
1561,grupos,DP,0.008854,instancias/grupos/n_16-grupos_4-i_0.in
1562,grupos,BT,0.007848,instancias/grupos/n_6-grupos_3-i_0.in
1563,grupos,DP,0.00296,instancias/grupos/n_6-grupos_3-i_0.in
1564,grupos,BT,6.35105,instancias/grupos/n_25-grupos_5-i_0.in
1565,grupos,DP,0.026759,instancias/grupos/n_25-grupos_5-i_0.in
1566,grupos,BT,1.24726,instancias/grupos/n_20-grupos_15-i_1.in
1567,grupos,DP,0.035081,instancias/grupos/n_20-grupos_15-i_1.in
1568,grupos,BT,0.008593,instancias/grupos/n_7-grupos_3-i_0.in
1569,grupos,DP,0.003087,instancias/grupos/n_7-grupos_3-i_0.in
1570,grupos,BT,2.52864,instancias/grupos/n_22-grupos_21-i_1.in
1571,grupos,DP,0.051504,instancias/grupos/n_22-grupos_21-i_1.in
1572,grupos,BT,0.046232,instancias/grupos/n_12-grupos_8-i_0.in
1573,grupos,DP,0.008443,instancias/grupos/n_12-grupos_8-i_0.in
1574,grupos,BT,0.079005,instancias/grupos/n_14-grupos_12-i_1.in
1575,grupos,DP,0.013532,instancias/grupos/n_14-grupos_12-i_1.in
1576,grupos,BT,0.632311,instancias/grupos/n_19-grupos_11-i_0.in
1577,grupos,DP,0.023834,instancias/grupos/n_19-grupos_11-i_0.in
1578,grupos,BT,0.511107,instancias/grupos/n_19-grupos_11-i_1.in
1579,grupos,DP,0.023354,instancias/grupos/n_19-grupos_11-i_1.in
1580,grupos,BT,1.67731,instancias/grupos/n_22-grupos_5-i_2.in
1581,grupos,DP,0.020168,instancias/grupos/n_22-grupos_5-i_2.in
1582,grupos,BT,0.055231,instancias/grupos/n_12-grupos_9-i_0.in
1583,grupos,DP,0.009571,instancias/grupos/n_12-grupos_9-i_0.in
1584,grupos,BT,0.575393,instancias/grupos/n_18-grupos_16-i_2.in
1585,grupos,DP,0.028756,instancias/grupos/n_18-grupos_16-i_2.in
1586,grupos,BT,0.241924,instancias/grupos/n_17-grupos_8-i_1.in
1587,grupos,DP,0.015406,instancias/grupos/n_17-grupos_8-i_1.in
1588,grupos,BT,0.055734,instancias/grupos/n_13-grupos_4-i_2.in
1589,grupos,DP,0.007005,instancias/grupos/n_13-grupos_4-i_2.in
1590,grupos,BT,0.030943,instancias/grupos/n_11-grupos_1-i_1.in
1591,grupos,DP,0.003836,instancias/grupos/n_11-grupos_1-i_1.in
1592,grupos,BT,0.062793,instancias/grupos/n_13-grupos_8-i_0.in
1593,grupos,DP,0.009558,instancias/grupos/n_13-grupos_8-i_0.in
1594,grupos,BT,1.58108,instancias/grupos/n_21-grupos_8-i_1.in
1595,grupos,DP,0.022267,instancias/grupos/n_21-grupos_8-i_1.in
1596,grupos,BT,0.950875,instancias/grupos/n_21-grupos_3-i_2.in
1597,grupos,DP,0.012243,instancias/grupos/n_21-grupos_3-i_2.in
1598,grupos,BT,3.25083,instancias/grupos/n_24-grupos_4-i_1.in
1599,grupos,DP,0.015898,instancias/grupos/n_24-grupos_4-i_1.in
1600,grupos,BT,1.33838,instancias/grupos/n_21-grupos_2-i_1.in
1601,grupos,DP,0.009481,instancias/grupos/n_21-grupos_2-i_1.in
1602,grupos,BT,1.3486,instancias/grupos/n_21-grupos_17-i_1.in
1603,grupos,DP,0.048001,instancias/grupos/n_21-grupos_17-i_1.in
1604,grupos,BT,1.15244,instancias/grupos/n_20-grupos_1-i_0.in
1605,grupos,DP,0.007076,instancias/grupos/n_20-grupos_1-i_0.in
1606,grupos,BT,0.174078,instancias/grupos/n_15-grupos_6-i_1.in
1607,grupos,DP,0.011094,instancias/grupos/n_15-grupos_6-i_1.in
1608,grupos,BT,2.09881,instancias/grupos/n_23-grupos_11-i_0.in
1609,grupos,DP,0.036217,instancias/grupos/n_23-grupos_11-i_0.in
1610,grupos,BT,1.79347,instancias/grupos/n_22-grupos_17-i_2.in
1611,grupos,DP,0.041598,instancias/grupos/n_22-grupos_17-i_2.in
1612,grupos,BT,1.76064,instancias/grupos/n_22-grupos_6-i_0.in
1613,grupos,DP,0.017588,instancias/grupos/n_22-grupos_6-i_0.in
1614,grupos,BT,0.167203,instancias/grupos/n_15-grupos_15-i_2.in
1615,grupos,DP,0.020283,instancias/grupos/n_15-grupos_15-i_2.in
1616,grupos,BT,9.23728,instancias/grupos/n_25-grupos_16-i_1.in
1617,grupos,DP,0.046555,instancias/grupos/n_25-grupos_16-i_1.in
1618,grupos,BT,2.21413,instancias/grupos/n_23-grupos_8-i_0.in
1619,grupos,DP,0.027166,instancias/grupos/n_23-grupos_8-i_0.in
1620,grupos,BT,0.729707,instancias/grupos/n_20-grupos_9-i_2.in
1621,grupos,DP,0.022637,instancias/grupos/n_20-grupos_9-i_2.in
1622,grupos,BT,0.284173,instancias/grupos/n_17-grupos_10-i_2.in
1623,grupos,DP,0.017268,instancias/grupos/n_17-grupos_10-i_2.in
1624,grupos,BT,7.77222,instancias/grupos/n_25-grupos_6-i_1.in
1625,grupos,DP,0.025133,instancias/grupos/n_25-grupos_6-i_1.in
1626,grupos,BT,0.014135,instancias/grupos/n_9-grupos_6-i_2.in
1627,grupos,DP,0.005842,instancias/grupos/n_9-grupos_6-i_2.in
1628,grupos,BT,0.006111,instancias/grupos/n_6-grupos_2-i_0.in
1629,grupos,DP,0.002835,instancias/grupos/n_6-grupos_2-i_0.in
1630,grupos,BT,0.244482,instancias/grupos/n_16-grupos_8-i_2.in
1631,grupos,DP,0.013517,instancias/grupos/n_16-grupos_8-i_2.in
1632,grupos,BT,0.233103,instancias/grupos/n_16-grupos_1-i_0.in
1633,grupos,DP,0.005752,instancias/grupos/n_16-grupos_1-i_0.in
1634,grupos,BT,2.14812,instancias/grupos/n_22-grupos_1-i_2.in
1635,grupos,DP,0.009108,instancias/grupos/n_22-grupos_1-i_2.in
1636,grupos,BT,0.018862,instancias/grupos/n_10-grupos_7-i_1.in
1637,grupos,DP,0.007226,instancias/grupos/n_10-grupos_7-i_1.in
1638,grupos,BT,0.044033,instancias/grupos/n_11-grupos_6-i_2.in
1639,grupos,DP,0.006929,instancias/grupos/n_11-grupos_6-i_2.in
1640,grupos,BT,5.12896,instancias/grupos/n_24-grupos_2-i_2.in
1641,grupos,DP,0.011205,instancias/grupos/n_24-grupos_2-i_2.in
1642,grupos,BT,4.49215,instancias/grupos/n_25-grupos_22-i_1.in
1643,grupos,DP,0.074425,instancias/grupos/n_25-grupos_22-i_1.in
1644,grupos,BT,0.028305,instancias/grupos/n_11-grupos_8-i_0.in
1645,grupos,DP,0.007911,instancias/grupos/n_11-grupos_8-i_0.in
1646,grupos,BT,1.3081,instancias/grupos/n_23-grupos_18-i_0.in
1647,grupos,DP,0.047589,instancias/grupos/n_23-grupos_18-i_0.in
1648,grupos,BT,0.011592,instancias/grupos/n_8-grupos_5-i_0.in
1649,grupos,DP,0.003898,instancias/grupos/n_8-grupos_5-i_0.in
1650,grupos,BT,4.30547,instancias/grupos/n_24-grupos_19-i_1.in
1651,grupos,DP,0.056523,instancias/grupos/n_24-grupos_19-i_1.in
1652,grupos,BT,0.004777,instancias/grupos/n_5-grupos_5-i_1.in
1653,grupos,DP,0.002519,instancias/grupos/n_5-grupos_5-i_1.in
1654,grupos,BT,4.17336,instancias/grupos/n_25-grupos_8-i_0.in
1655,grupos,DP,0.030832,instancias/grupos/n_25-grupos_8-i_0.in
1656,grupos,BT,0.68118,instancias/grupos/n_19-grupos_17-i_1.in
1657,grupos,DP,0.034144,instancias/grupos/n_19-grupos_17-i_1.in
1658,grupos,BT,0.2995,instancias/grupos/n_17-grupos_16-i_2.in
1659,grupos,DP,0.026421,instancias/grupos/n_17-grupos_16-i_2.in
1660,grupos,BT,2.12841,instancias/grupos/n_22-grupos_14-i_0.in
1661,grupos,DP,0.033104,instancias/grupos/n_22-grupos_14-i_0.in
1662,grupos,BT,2.86511,instancias/grupos/n_22-grupos_6-i_2.in
1663,grupos,DP,0.033209,instancias/grupos/n_22-grupos_6-i_2.in
